host_response_rate,host_is_superhost,host_listings_count,accommodates,bathrooms,bedrooms,beds,number_of_reviews,number_of_stays,review_duration_days,host_duration_days,price_value,host_response_power,host_commitment,bedroom_quality,space_per_guest,essential_amenities,review_consistency,instant_bookable,host_identity_verified,room_type,cancellation_policy,review_scores_rating
0.0,0,2.0,3.0,1.0,1.0,1.0,89.0,178.0,1109,4134.0,20.0,0.0,23.094972067039105,0.6666666666666666,2.727272727272727,3,0.9175257731958762,0,1,1,1,96.0
0.0,0,2.0,3.0,1.5,1.0,1.0,9.0,18.0,69,3485.0,15.0,0.0,183.42105263157896,0.5,2.727272727272727,3,0.09574468085106383,1,0,1,0,93.0
100.0,1,2.0,4.0,1.0,2.0,2.0,122.5,245.0,806,3011.0,36.25,109.86122886681098,12.239837398373984,1.3333333333333333,1.9047619047619047,2,1.2373737373737375,0,0,0,3,98.0
100.0,1,1.0,5.0,1.0,2.0,2.0,60.0,120.0,788,3644.0,31.8,69.31471805599453,30.115702479338843,1.3333333333333333,2.380952380952381,3,0.6,1,1,0,1,99.0
100.0,1,1.0,4.0,1.0,2.0,2.0,60.0,120.0,806,3428.0,27.5,69.31471805599453,28.330578512396695,1.3333333333333333,1.9047619047619047,3,0.6060606060606061,0,0,0,1,98.0
100.0,1,3.0,2.0,1.0,1.0,1.0,37.0,74.0,534,2681.0,50.0,138.62943611198907,35.74666666666667,0.6666666666666666,1.8181818181818181,2,0.36633663366336633,1,0,0,0,100.0
100.0,0,0.0,2.0,1.0,1.0,1.0,3.0,6.0,10,2533.0,29.5,0.0,361.85714285714283,0.6666666666666666,1.8181818181818181,1,0.031914893617021274,1,0,1,1,93.0
100.0,0,1.0,4.0,1.0,0.0,2.0,5.0,10.0,71,2499.0,50.0,69.31471805599453,227.1818181818182,0.0,1.9047619047619047,1,0.04950495049504951,0,0,0,1,100.0
100.0,1,1.0,4.0,1.0,1.0,2.0,32.0,64.0,315,2496.0,34.75,69.31471805599453,38.4,0.6666666666666666,1.9047619047619047,3,0.32,1,0,0,3,99.0
100.0,0,2.0,2.0,2.0,1.0,1.0,26.0,52.0,911,4174.0,35.0,109.86122886681098,78.75471698113208,0.4,1.8181818181818181,3,0.25742574257425743,0,1,1,3,100.0
100.0,1,2.0,2.0,1.5,1.0,1.0,92.0,184.0,448,2930.0,29.5,109.86122886681098,15.837837837837839,0.5,1.8181818181818181,3,0.9108910891089109,1,0,1,1,100.0
100.0,1,5.0,6.0,2.0,3.0,4.0,5.0,10.0,31,2776.0,77.91666666666667,179.1759469228055,252.36363636363637,1.2,1.4634146341463417,2,0.04950495049504951,1,0,0,1,100.0
100.0,0,2.0,1.0,1.0,1.0,1.0,17.0,34.0,891,4037.0,40.0,109.86122886681098,115.34285714285714,0.6666666666666666,0.9090909090909091,2,0.17894736842105263,0,1,1,3,94.0
100.0,0,1.0,2.0,1.0,1.0,1.0,41.0,82.0,1036,3582.0,27.5,69.31471805599453,43.1566265060241,0.6666666666666666,1.8181818181818181,2,0.41414141414141414,0,0,1,1,98.0
0.0,0,1.0,6.0,2.0,3.0,4.0,3.0,6.0,26,4452.0,49.666666666666664,0.0,636.0,1.2,1.4634146341463417,3,0.0297029702970297,0,1,0,3,100.0
100.0,0,2.0,8.0,2.0,3.5,4.0,6.0,12.0,357,3800.0,40.125,109.86122886681098,292.3076923076923,1.4,1.9512195121951221,3,0.0594059405940594,0,1,0,3,100.0
100.0,1,11.0,4.0,1.0,1.0,2.0,10.0,20.0,361,3208.0,31.25,248.49066497880003,152.76190476190476,0.6666666666666666,1.9047619047619047,3,0.10101010101010101,0,1,1,3,98.0
100.0,0,3.0,2.0,1.0,0.0,1.0,91.0,182.0,450,2703.0,40.0,138.62943611198907,14.770491803278688,0.0,1.8181818181818181,2,0.9891304347826086,1,0,0,1,91.0
100.0,1,2.0,2.0,1.0,1.0,1.0,26.0,52.0,372,3597.0,62.5,109.86122886681098,67.86792452830188,0.6666666666666666,1.8181818181818181,2,0.26262626262626265,0,0,0,0,98.0
100.0,0,3.0,2.0,1.0,0.0,1.0,4.0,8.0,375,3667.0,24.5,138.62943611198907,407.44444444444446,0.0,1.8181818181818181,2,0.045454545454545456,1,0,1,0,87.0
100.0,1,3.0,2.0,1.0,0.0,1.0,72.0,144.0,283,3648.0,44.5,138.62943611198907,25.158620689655173,0.0,1.8181818181818181,3,0.72,1,0,0,0,99.0
100.0,1,21.0,2.0,1.0,1.0,1.0,58.0,116.0,369,3573.0,28.0,309.1042453358316,30.53846153846154,0.6666666666666666,1.8181818181818181,3,0.5979381443298969,1,1,0,3,96.0
100.0,0,1.0,6.0,1.0,2.0,3.0,13.0,26.0,706,3825.0,47.5,69.31471805599453,141.66666666666666,1.3333333333333333,1.9354838709677418,2,0.13131313131313133,1,0,0,3,98.0
100.0,0,10.0,11.0,3.5,3.0,6.0,39.0,78.0,573,3418.0,36.27272727272727,239.78952727983707,43.265822784810126,0.75,1.8032786885245902,2,0.40625,0,0,0,3,95.0
100.0,0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,0,2200.0,62.5,109.86122886681098,733.3333333333334,0.6666666666666666,1.2903225806451613,3,0.009900990099009901,1,0,0,3,100.0
0.0,0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0,3529.0,16.666666666666668,0.0,1176.3333333333333,0.6666666666666666,2.727272727272727,3,0.009900990099009901,1,1,1,1,100.0
100.0,1,7.0,8.0,2.0,2.0,2.0,1.0,2.0,0,4280.0,34.875,207.94415416798358,1426.6666666666667,0.8,3.8095238095238093,3,0.009900990099009901,0,0,0,3,100.0
100.0,1,6.0,2.0,1.0,0.0,0.0,53.0,106.0,250,3677.0,43.0,194.59101490553132,34.36448598130841,0.0,20.0,3,0.5408163265306123,1,0,0,1,97.0
100.0,1,11.0,2.0,1.0,0.0,1.0,72.0,144.0,1023,3668.0,51.0,248.49066497880003,25.29655172413793,0.0,1.8181818181818181,2,0.7422680412371134,1,1,0,1,96.0
100.0,0,2.0,5.0,1.5,2.0,4.0,1.0,2.0,0,3753.0,86.0,109.86122886681098,1251.0,1.0,1.2195121951219514,2,0.009900990099009901,0,1,0,3,100.0
0.0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0,4151.0,56.0,0.0,1383.6666666666667,0.6666666666666666,1.8181818181818181,2,0.012345679012345678,0,1,0,1,80.0
100.0,1,21.0,6.0,2.0,2.0,2.0,6.0,12.0,763,3242.0,50.0,309.1042453358316,249.3846153846154,0.8,2.857142857142857,2,0.0594059405940594,1,1,0,5,100.0
100.0,0,11.0,12.0,3.5,3.5,6.0,6.0,12.0,99,3709.0,38.958333333333336,248.49066497880003,285.3076923076923,0.875,1.9672131147540985,3,0.0594059405940594,1,0,0,1,100.0
0.0,0,1.0,2.0,1.0,1.0,1.0,5.0,10.0,133,3399.0,35.5,0.0,309.0,0.6666666666666666,1.8181818181818181,2,0.054945054945054944,1,1,1,0,90.0
100.0,0,3.0,6.0,2.0,3.0,3.0,1.0,2.0,0,3976.0,14.166666666666666,138.62943611198907,1325.3333333333333,1.2,1.9354838709677418,2,0.009900990099009901,1,0,0,3,100.0
100.0,1,1.0,8.0,2.0,3.0,4.0,32.0,64.0,287,3514.0,25.625,69.31471805599453,54.06153846153846,1.2,1.9512195121951221,3,0.32,1,0,0,1,99.0
100.0,1,4.0,2.0,1.0,1.0,1.0,12.0,24.0,384,4229.0,60.0,160.94379124341003,169.16,0.6666666666666666,1.8181818181818181,2,0.1188118811881188,1,0,1,1,100.0
100.0,1,1.0,3.0,1.0,0.0,2.0,62.0,124.0,451,4954.0,27.0,69.31471805599453,39.632,0.0,1.4285714285714286,3,0.6262626262626263,1,1,0,1,98.0
100.0,1,2.0,4.0,1.0,2.0,3.0,122.5,245.0,540,2914.0,24.75,109.86122886681098,11.845528455284553,1.3333333333333333,1.2903225806451613,2,1.2760416666666667,1,0,0,3,95.0
100.0,1,2.0,2.0,1.0,0.0,1.0,122.5,245.0,1488,3678.0,50.0,109.86122886681098,14.951219512195122,0.0,1.8181818181818181,0,1.2628865979381443,0,1,0,3,96.0
100.0,1,4.0,2.0,1.0,1.0,1.0,82.0,164.0,444,2742.0,16.5,160.94379124341003,16.618181818181817,0.6666666666666666,1.8181818181818181,1,0.8367346938775511,1,0,1,3,97.0
100.0,1,10.0,6.0,2.0,2.0,2.0,1.0,2.0,0,2394.0,43.166666666666664,239.78952727983707,798.0,0.8,2.857142857142857,3,0.009900990099009901,1,0,0,0,100.0
100.0,0,5.0,4.0,1.0,0.0,3.0,1.0,2.0,0,3446.0,23.5,179.1759469228055,1148.6666666666667,0.0,1.2903225806451613,3,0.009900990099009901,0,1,0,3,100.0
0.0,0,3.0,3.0,1.0,1.0,1.0,8.0,16.0,64,2863.0,13.333333333333334,0.0,168.41176470588235,0.6666666666666666,2.727272727272727,3,0.09523809523809523,1,0,1,0,83.0
100.0,0,21.0,4.0,2.0,3.0,4.0,22.0,44.0,648,3078.0,77.5,309.1042453358316,68.4,1.2,0.9756097560975611,3,0.26506024096385544,1,0,0,3,82.0
100.0,0,5.0,2.0,3.0,1.0,1.0,99.0,198.0,989,3389.0,15.0,179.1759469228055,17.030150753768844,0.2857142857142857,1.8181818181818181,2,1.064516129032258,0,1,1,1,92.0
100.0,1,6.0,5.0,2.0,2.0,2.0,3.0,6.0,802,5047.0,35.8,194.59101490553132,721.0,0.8,2.380952380952381,3,0.031914893617021274,0,1,0,1,93.0
100.0,1,16.0,4.0,1.0,2.0,2.0,80.0,160.0,1482,4097.0,33.5,283.3213344056216,25.4472049689441,1.3333333333333333,1.9047619047619047,3,0.8602150537634409,1,0,0,3,92.0
100.0,1,5.0,6.0,1.0,3.0,3.0,29.0,58.0,1080,4574.0,33.166666666666664,179.1759469228055,77.52542372881356,2.0,1.9354838709677418,3,0.29,1,1,0,3,99.0
100.0,0,1.0,10.0,3.0,3.5,6.0,27.0,54.0,1348,3536.0,31.5,69.31471805599453,64.2909090909091,1.0,1.639344262295082,2,0.2903225806451613,0,1,0,3,92.0
100.0,1,3.0,4.0,2.0,2.0,2.0,1.0,2.0,0,3630.0,37.25,138.62943611198907,1210.0,0.8,1.9047619047619047,3,0.009900990099009901,1,0,0,0,100.0
100.0,0,7.0,6.0,1.0,2.0,3.0,27.0,54.0,756,3365.0,27.5,207.94415416798358,61.18181818181818,1.3333333333333333,1.9354838709677418,3,0.28421052631578947,0,1,0,1,94.0
100.0,0,21.0,5.0,1.5,2.0,4.0,2.0,4.0,86,3375.0,39.0,309.1042453358316,675.0,1.0,1.2195121951219514,2,0.019801980198019802,0,1,0,3,100.0
100.0,1,7.0,2.0,1.0,1.0,1.0,23.0,46.0,368,4290.0,62.5,207.94415416798358,91.27659574468085,0.6666666666666666,1.8181818181818181,2,0.23958333333333334,1,1,0,3,95.0
100.0,0,0.0,1.0,1.0,1.0,1.0,10.0,20.0,21,4810.0,135.0,0.0,229.04761904761904,0.6666666666666666,0.9090909090909091,3,0.09900990099009901,1,1,1,0,100.0
0.0,0,1.0,6.0,1.0,2.0,5.0,5.0,10.0,31,3266.0,22.5,0.0,296.90909090909093,1.3333333333333333,1.1764705882352942,2,0.053763440860215055,1,1,0,3,92.0
100.0,1,18.0,1.0,2.5,1.0,1.0,14.0,28.0,138,2940.0,20.0,294.443897916644,101.37931034482759,0.3333333333333333,0.9090909090909091,3,0.14893617021276595,0,0,1,3,93.0
100.0,0,2.0,4.0,1.0,1.0,2.0,29.0,58.0,1087,3376.0,43.75,109.86122886681098,57.220338983050844,0.6666666666666666,1.9047619047619047,2,0.29,0,0,0,3,99.0
100.0,0,1.0,8.0,3.0,3.0,6.0,40.0,80.0,1253,4539.0,43.75,69.31471805599453,56.03703703703704,0.8571428571428571,1.3114754098360657,2,0.4166666666666667,0,1,0,1,95.0
100.0,1,3.0,3.0,1.0,1.0,1.0,95.0,190.0,930,3089.0,31.666666666666668,138.62943611198907,16.172774869109947,0.6666666666666666,2.727272727272727,2,0.9693877551020408,1,0,0,1,97.0
100.0,0,18.0,12.0,3.5,3.5,6.0,24.0,48.0,662,4741.0,38.958333333333336,294.443897916644,96.75510204081633,0.875,1.9672131147540985,2,0.24489795918367346,0,0,0,3,97.0
100.0,0,21.0,2.0,1.0,1.0,1.0,39.0,78.0,834,3068.0,137.5,309.1042453358316,38.835443037974684,0.6666666666666666,1.8181818181818181,3,0.4148936170212766,1,0,0,3,93.0
100.0,1,7.0,3.0,1.0,1.0,2.0,122.5,245.0,1288,3791.0,81.66666666666667,207.94415416798358,15.410569105691057,0.6666666666666666,1.4285714285714286,2,1.2373737373737375,1,0,0,0,98.0
100.0,0,1.0,2.0,1.0,1.0,1.0,122.5,245.0,2221,4554.0,44.5,69.31471805599453,18.51219512195122,0.6666666666666666,1.8181818181818181,3,1.3461538461538463,0,1,0,3,90.0
100.0,1,21.0,4.0,1.0,1.0,1.0,39.0,78.0,1242,3628.0,54.25,309.1042453358316,45.924050632911396,0.6666666666666666,3.6363636363636362,3,0.40625,1,1,0,5,95.0
100.0,1,21.0,6.0,2.0,2.0,2.0,13.0,26.0,88,2956.0,53.166666666666664,309.1042453358316,109.48148148148148,0.8,2.857142857142857,2,0.14130434782608695,1,0,0,5,91.0
100.0,0,4.0,5.0,1.0,2.0,2.0,28.0,56.0,252,4791.0,16.4,160.94379124341003,84.05263157894737,1.3333333333333333,2.380952380952381,2,0.30434782608695654,0,1,0,3,91.0
0.0,1,21.0,4.0,1.0,0.0,2.0,1.0,2.0,0,3424.0,50.0,0.0,1141.3333333333333,0.0,1.9047619047619047,3,0.009900990099009901,0,1,0,3,100.0
100.0,1,10.0,4.0,1.5,1.0,2.0,2.0,4.0,1262,4638.0,22.75,239.78952727983707,927.6,0.5,1.9047619047619047,2,0.019801980198019802,0,0,1,1,100.0
100.0,1,1.0,3.0,1.0,0.0,1.0,122.5,245.0,686,3459.0,46.333333333333336,69.31471805599453,14.060975609756097,0.0,2.727272727272727,3,1.2128712871287128,1,1,0,3,100.0
100.0,1,1.0,2.0,1.0,1.0,1.0,92.0,184.0,1122,4901.0,40.0,69.31471805599453,26.491891891891893,0.6666666666666666,1.8181818181818181,2,0.9292929292929293,0,1,1,1,98.0
100.0,1,4.0,2.0,1.0,1.0,1.0,26.0,52.0,151,3412.0,34.5,160.94379124341003,64.37735849056604,0.6666666666666666,1.8181818181818181,3,0.26804123711340205,0,1,1,3,96.0
100.0,1,14.0,4.0,1.0,2.0,2.0,122.5,245.0,1495,3896.0,31.25,270.805020110221,15.83739837398374,1.3333333333333333,1.9047619047619047,3,1.2628865979381443,1,0,0,3,96.0
100.0,0,21.0,8.0,2.0,3.0,3.0,2.0,4.0,27,4257.0,58.4375,309.1042453358316,851.4,1.2,2.5806451612903225,2,0.019801980198019802,1,1,0,3,100.0
0.0,0,1.0,4.0,2.0,2.0,2.0,5.0,10.0,66,3647.0,66.25,0.0,331.54545454545456,0.8,1.9047619047619047,3,0.04950495049504951,0,1,0,1,100.0
100.0,1,1.0,2.0,1.0,0.0,1.0,122.5,245.0,1944,5080.0,97.5,69.31471805599453,20.650406504065042,0.0,1.8181818181818181,3,1.25,0,1,0,3,97.0
100.0,1,2.0,4.0,1.0,2.0,2.0,16.0,32.0,97,2256.0,30.25,109.86122886681098,68.36363636363636,1.3333333333333333,1.9047619047619047,3,0.16161616161616163,1,0,0,3,98.0
100.0,0,5.0,3.0,1.0,0.0,3.0,44.0,88.0,248,3704.0,41.666666666666664,179.1759469228055,41.61797752808989,0.0,0.9677419354838709,3,0.4731182795698925,1,0,0,1,92.0
100.0,1,2.0,6.0,1.0,1.0,2.0,9.0,18.0,444,3294.0,45.833333333333336,109.86122886681098,173.3684210526316,0.6666666666666666,2.857142857142857,3,0.10227272727272728,1,0,0,3,87.0
100.0,0,1.0,3.0,1.0,1.0,1.0,29.0,58.0,364,4577.0,30.0,69.31471805599453,77.57627118644068,0.6666666666666666,2.727272727272727,1,0.2871287128712871,1,0,0,1,100.0
100.0,0,21.0,6.0,2.0,2.0,3.0,4.0,8.0,46,2417.0,31.166666666666668,309.1042453358316,268.55555555555554,0.8,1.9354838709677418,3,0.039603960396039604,1,0,0,3,100.0
100.0,1,1.0,3.0,1.0,1.0,3.0,47.0,94.0,259,2455.0,66.33333333333333,69.31471805599453,25.842105263157894,0.6666666666666666,0.9677419354838709,3,0.47,1,0,0,0,99.0
100.0,1,2.0,2.0,1.0,0.0,2.0,41.0,82.0,385,3350.0,87.5,109.86122886681098,40.36144578313253,0.0,0.9523809523809523,3,0.40594059405940597,1,1,0,1,100.0
100.0,1,2.0,2.0,1.0,1.0,1.0,122.5,245.0,1663,4370.0,24.0,109.86122886681098,17.764227642276424,0.6666666666666666,1.8181818181818181,2,1.3315217391304348,1,1,1,1,91.0
100.0,0,21.0,10.0,1.0,0.0,3.0,30.0,60.0,105,3067.0,29.9,309.1042453358316,50.278688524590166,0.0,3.225806451612903,3,0.35294117647058826,1,0,0,3,84.0
100.0,0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,311,4092.0,75.0,69.31471805599453,818.4,0.6666666666666666,0.9090909090909091,3,0.019801980198019802,0,1,1,0,100.0
100.0,0,21.0,4.0,1.0,2.0,2.0,6.0,12.0,118,3013.0,60.0,309.1042453358316,231.76923076923077,1.3333333333333333,1.9047619047619047,2,0.07142857142857142,1,0,0,5,83.0
100.0,1,4.0,6.0,2.0,2.0,2.0,19.0,38.0,508,3705.0,33.333333333333336,160.94379124341003,95.0,0.8,2.857142857142857,3,0.19387755102040816,0,1,0,1,97.0
100.0,0,0.0,2.0,1.0,1.0,1.0,8.0,16.0,27,3027.0,49.5,0.0,178.05882352941177,0.6666666666666666,1.8181818181818181,1,0.07920792079207921,1,0,1,0,100.0
0.0,0,3.0,10.0,3.5,3.5,6.0,7.0,14.0,61,3564.0,46.75,0.0,237.6,0.875,1.639344262295082,3,0.08333333333333333,0,1,0,3,83.0
100.0,0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0,3094.0,115.0,69.31471805599453,1031.3333333333333,0.6666666666666666,0.9523809523809523,2,0.012345679012345678,0,1,0,3,80.0
100.0,0,21.0,4.0,1.0,1.0,3.0,2.0,4.0,265,3642.0,90.25,309.1042453358316,728.4,0.6666666666666666,1.2903225806451613,2,0.019801980198019802,1,1,0,3,100.0
100.0,1,1.0,2.0,1.0,1.0,1.0,50.0,100.0,1170,4868.0,50.0,69.31471805599453,48.198019801980195,0.6666666666666666,1.8181818181818181,3,0.49504950495049505,0,1,0,3,100.0
100.0,0,21.0,11.0,2.0,3.0,4.0,34.0,68.0,872,3068.0,41.63636363636363,309.1042453358316,44.46376811594203,1.2,2.682926829268293,3,0.3655913978494624,1,0,0,3,92.0
100.0,0,21.0,4.0,1.0,2.0,3.0,4.0,8.0,370,3375.0,62.5,309.1042453358316,375.0,1.3333333333333333,1.2903225806451613,2,0.041666666666666664,0,1,0,3,95.0
100.0,0,1.0,3.0,1.0,1.0,1.0,7.0,14.0,238,3321.0,75.0,69.31471805599453,221.4,0.6666666666666666,2.727272727272727,3,0.07142857142857142,1,1,0,1,97.0
100.0,1,5.0,6.0,1.0,2.0,3.0,3.0,6.0,41,3216.0,22.5,179.1759469228055,459.42857142857144,1.3333333333333333,1.9354838709677418,3,0.0297029702970297,0,1,0,3,100.0
0.0,0,1.0,2.0,1.0,1.0,1.0,4.0,8.0,11,4456.0,40.0,0.0,495.1111111111111,0.6666666666666666,1.8181818181818181,2,0.039603960396039604,0,1,1,0,100.0
100.0,0,3.0,6.0,1.0,2.0,3.0,54.0,108.0,1241,3434.0,24.833333333333332,138.62943611198907,31.504587155963304,1.3333333333333333,1.9354838709677418,3,0.5684210526315789,0,1,0,3,94.0
100.0,0,21.0,4.0,1.0,1.0,1.0,9.0,18.0,264,2985.0,57.0,309.1042453358316,157.10526315789474,0.6666666666666666,3.6363636363636362,2,0.09574468085106383,1,0,0,3,93.0
100.0,1,21.0,1.0,3.5,1.0,1.0,14.0,28.0,211,2928.0,50.0,309.1042453358316,100.96551724137932,0.25,0.9090909090909091,3,0.14736842105263157,0,0,2,3,94.0
0.0,0,1.0,2.0,1.0,1.0,1.0,5.0,10.0,253,3159.0,20.0,0.0,287.1818181818182,0.6666666666666666,1.8181818181818181,3,0.05154639175257732,1,1,1,0,96.0
100.0,1,2.0,6.0,1.0,2.0,4.0,98.0,196.0,617,3623.0,17.5,109.86122886681098,18.390862944162436,1.3333333333333333,1.4634146341463417,3,1.0,0,0,0,1,97.0
100.0,1,1.0,2.0,1.0,1.0,1.0,61.0,122.0,397,2547.0,55.0,69.31471805599453,20.70731707317073,0.6666666666666666,1.8181818181818181,2,0.61,1,0,0,0,99.0
100.0,0,5.0,4.0,1.0,0.0,2.0,21.0,42.0,1016,3446.0,25.5,179.1759469228055,80.13953488372093,0.0,1.9047619047619047,3,0.22105263157894736,0,1,0,3,94.0
100.0,0,4.0,1.0,1.0,1.0,1.0,4.0,8.0,345,3538.0,65.0,160.94379124341003,393.1111111111111,0.6666666666666666,0.9090909090909091,2,0.05263157894736842,1,1,1,3,75.0
0.0,0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,14,2817.0,70.0,0.0,402.42857142857144,0.6666666666666666,0.9090909090909091,2,0.0297029702970297,1,0,1,0,100.0
100.0,1,0.0,2.0,1.0,1.0,1.0,9.0,18.0,97,2546.0,25.0,0.0,134.0,0.6666666666666666,1.8181818181818181,3,0.09090909090909091,1,0,1,1,98.0
100.0,0,16.0,10.0,3.0,3.0,6.0,21.0,42.0,718,3910.0,46.75,283.3213344056216,90.93023255813954,0.8571428571428571,1.639344262295082,2,0.21,1,1,0,3,99.0
100.0,1,21.0,6.0,1.0,1.0,3.0,19.0,38.0,790,4320.0,56.666666666666664,309.1042453358316,110.76923076923077,0.6666666666666666,1.9354838709677418,3,0.2,1,1,0,3,94.0
100.0,1,3.0,4.0,2.0,2.0,2.0,11.0,22.0,1810,4430.0,74.75,138.62943611198907,192.6086956521739,0.8,1.9047619047619047,3,0.1111111111111111,1,1,0,3,98.0
100.0,1,1.0,2.0,1.0,1.0,1.0,122.5,245.0,1494,3702.0,42.5,69.31471805599453,15.048780487804878,0.6666666666666666,1.8181818181818181,1,1.2373737373737375,0,1,0,3,98.0
100.0,1,2.0,2.0,1.0,0.0,1.0,122.5,245.0,686,4015.0,42.5,109.86122886681098,16.321138211382113,0.0,1.8181818181818181,2,1.2373737373737375,1,1,0,1,98.0
100.0,1,7.0,4.0,1.0,0.0,2.0,7.0,14.0,719,3662.0,24.75,207.94415416798358,244.13333333333333,0.0,1.9047619047619047,2,0.06930693069306931,0,0,0,3,100.0
100.0,0,3.0,2.0,1.5,1.0,2.0,18.0,36.0,534,2710.0,15.0,138.62943611198907,73.24324324324324,0.5,0.9523809523809523,2,0.2,1,0,1,3,89.0
100.0,0,1.0,8.0,2.0,3.0,5.0,27.0,54.0,2161,4699.0,37.5,69.31471805599453,85.43636363636364,1.2,1.5686274509803924,3,0.27835051546391754,0,1,0,3,96.0
100.0,0,4.0,2.0,1.0,1.0,1.0,122.5,245.0,1231,3386.0,27.5,160.94379124341003,13.764227642276422,0.6666666666666666,1.8181818181818181,1,1.2760416666666667,1,0,1,1,95.0
100.0,1,2.0,2.0,1.0,0.0,1.0,53.0,106.0,1307,3602.0,54.5,109.86122886681098,33.66355140186916,0.0,1.8181818181818181,3,0.53,1,1,0,3,99.0
100.0,0,8.0,6.0,1.0,1.0,3.0,1.0,2.0,0,3330.0,37.5,219.72245773362195,1110.0,0.6666666666666666,1.9354838709677418,2,0.009900990099009901,0,0,0,0,100.0
100.0,1,4.0,4.0,1.0,1.0,3.0,122.5,245.0,839,3450.0,22.0,160.94379124341003,14.024390243902438,0.6666666666666666,1.2903225806451613,3,1.2373737373737375,1,1,0,1,98.0
100.0,0,21.0,7.0,2.0,3.0,3.0,7.0,14.0,445,3013.0,63.57142857142857,309.1042453358316,200.86666666666667,1.2,2.258064516129032,2,0.07368421052631578,1,0,0,5,94.0
100.0,0,2.0,6.0,2.0,2.0,4.0,1.0,2.0,0,3109.0,33.166666666666664,109.86122886681098,1036.3333333333333,0.8,1.4634146341463417,3,0.009900990099009901,1,0,0,1,100.0
100.0,1,12.0,4.0,1.0,0.0,2.0,122.5,245.0,1795,4517.0,27.25,256.49493574615366,18.36178861788618,0.0,1.9047619047619047,3,1.2373737373737375,0,1,0,3,98.0
100.0,1,1.0,3.0,1.0,0.0,1.0,122.5,245.0,760,3390.0,59.0,69.31471805599453,13.78048780487805,0.0,2.727272727272727,2,1.225,1,1,0,1,99.0
100.0,0,21.0,6.0,2.0,2.0,3.0,18.0,36.0,252,5047.0,23.333333333333332,309.1042453358316,136.40540540540542,0.8,1.9354838709677418,3,0.1935483870967742,0,0,0,1,92.0
100.0,0,21.0,3.0,1.0,1.0,1.0,3.0,6.0,54,4313.0,59.666666666666664,309.1042453358316,616.1428571428571,0.6666666666666666,2.727272727272727,0,0.031914893617021274,1,1,0,2,93.0
100.0,1,21.0,10.0,3.5,3.5,6.0,13.0,26.0,828,3242.0,46.75,309.1042453358316,120.07407407407408,0.875,1.639344262295082,3,0.1368421052631579,1,1,0,5,94.0
100.0,0,1.0,4.0,1.0,1.0,1.0,8.0,16.0,62,4716.0,24.75,69.31471805599453,277.4117647058824,0.6666666666666666,3.6363636363636362,3,0.08080808080808081,0,1,0,1,98.0
100.0,1,3.0,2.0,1.0,1.0,1.0,78.0,156.0,358,2682.0,37.5,138.62943611198907,17.0828025477707,0.6666666666666666,1.8181818181818181,1,0.7722772277227723,1,1,1,0,100.0
100.0,0,21.0,10.0,2.0,3.0,5.0,37.0,74.0,2293,4717.0,27.5,309.1042453358316,62.89333333333333,1.2,1.9607843137254903,2,0.38144329896907214,0,1,0,3,96.0
100.0,1,5.0,2.0,1.0,1.0,1.0,14.0,28.0,372,2529.0,37.5,179.1759469228055,87.20689655172414,0.6666666666666666,1.8181818181818181,2,0.14,1,0,1,0,99.0
100.0,0,2.0,5.0,2.0,2.0,3.0,105.0,210.0,591,2813.0,39.6,109.86122886681098,13.33175355450237,0.8,1.6129032258064515,3,1.0824742268041236,1,0,0,1,96.0
100.0,0,1.0,8.0,1.0,2.0,6.0,17.0,34.0,72,2601.0,24.875,69.31471805599453,74.31428571428572,1.3333333333333333,1.3114754098360657,3,0.1717171717171717,0,1,0,3,98.0
100.0,0,21.0,8.0,2.0,3.0,6.0,69.0,138.0,604,3998.0,37.375,309.1042453358316,28.762589928057555,1.2,1.3114754098360657,3,0.7752808988764045,1,0,0,3,88.0
100.0,0,2.0,3.0,1.0,1.0,2.0,3.0,6.0,23,4094.0,40.0,109.86122886681098,584.8571428571429,0.6666666666666666,1.4285714285714286,3,0.0297029702970297,1,1,1,3,100.0
0.0,0,1.0,2.0,1.0,1.0,1.0,8.0,16.0,98,4491.0,20.0,0.0,264.1764705882353,0.6666666666666666,1.8181818181818181,3,0.07920792079207921,1,1,2,3,100.0
100.0,0,1.0,2.0,1.0,1.0,1.0,16.0,32.0,700,5007.0,55.0,69.31471805599453,151.72727272727272,0.6666666666666666,1.8181818181818181,3,0.16,1,1,0,0,99.0
100.0,0,21.0,12.0,2.0,3.0,6.0,45.0,90.0,173,4528.0,16.583333333333332,309.1042453358316,49.75824175824176,1.2,1.9672131147540985,2,0.5487804878048781,1,1,0,3,81.0
0.0,1,1.0,3.0,1.0,0.0,2.0,18.0,36.0,75,2971.0,23.333333333333332,0.0,80.29729729729729,0.0,1.4285714285714286,2,0.18556701030927836,1,0,0,1,96.0
100.0,0,3.0,4.0,1.5,2.0,2.0,33.0,66.0,352,3721.0,37.5,138.62943611198907,55.53731343283582,1.0,1.9047619047619047,3,0.3333333333333333,1,1,0,0,98.0
