,host_listings_count,accommodates,beds,cleaning_fee,minimum_nights,maximum_nights,review_scores_rating,host_about_cleaned,house_rules_cleaned,notes_cleaned,cancellation_policy_cleaned,description_cleaned,interaction_cleaned,access_cleaned,room_type_cleaned,property_type_cleaned,host_response_time
600,15.0,3.0,1.0,73.0,4.0,1125.0,97.0,0.0009706545856451534,0.0009685387280882048,0.0009960898496071955,1,0.0009442443906351073,0.0009960888801278536,0.0009818562998704333,0,9,1
601,1.0,6.0,2.0,195.0,2.0,90.0,95.0,0.0009715531433082471,0.0009709534162168874,0.0009820833097510318,1,0.0009434513158636586,0.000993641130913265,0.0009962065223132735,0,9,1
602,2.0,3.0,1.0,0.0,2.0,7.0,97.0,0.000996042428650021,0.0009990000000000003,0.0009769672381510774,1,0.0009507280858424145,0.000983909013912804,0.0009817557451424236,0,9,1
603,21.0,4.0,2.0,102.0,2.0,1125.0,100.0,0.0009621136563054695,0.0009489992596497126,0.0009893175160173215,1,0.0009285436783837345,0.000998000243446929,0.0009980011850380705,0,9,1
604,1.0,2.0,1.0,75.0,2.0,1125.0,99.0,0.0009728518698671164,0.0009544684127176621,0.0009940930386147526,1,0.0009503285795459291,0.0009820661677613497,0.000981975275601727,0,3,1
605,7.0,3.0,2.0,150.0,3.0,1125.0,98.0,0.0009924166984691244,0.0009397459727914067,0.0009922198004918136,1,0.0009520758442039545,0.0009952175337999086,0.00099528350254951,0,9,1
606,2.0,5.0,2.0,50.0,1.0,1125.0,92.0,0.0009913486953857078,0.0009935149541586657,0.0009879437101576564,1,0.000947263319551366,0.000998000243446929,0.0009797344064713099,0,3,1
607,1.0,2.0,1.0,75.0,3.0,4.0,100.0,0.0009874858383540296,0.0009882244508123065,0.0009896260638891123,1,0.0009530133135416485,0.000990992237306356,0.0009980011850380705,1,10,1
608,16.0,6.0,3.0,100.0,6.0,1125.0,90.0,0.0009601065260323282,0.000988205532497992,0.0009980346035780331,1,0.0009516063446787133,0.0009892695492695982,0.0009841531068832733,0,9,1
609,7.0,4.0,2.0,40.0,1.0,1125.0,99.0,0.0009889925273913853,0.0009951557143022369,0.0009980328828234004,1,0.0009740912319627888,0.0009942050217976236,0.0009980067610633806,0,9,1
610,1.0,6.0,4.0,250.0,3.0,1125.0,99.0,0.0009723690633165099,0.0009409161397946073,0.0009880749162236562,1,0.0009639037316072039,0.0009743773979542391,0.0009798532680430963,0,9,1
611,6.0,5.0,5.0,175.0,2.0,1125.0,98.0,0.0009831059883798222,0.0009832489125007906,0.0009908771881902236,1,0.0009457835157619754,0.000989504288831852,0.0009831741033077728,0,9,1
612,21.0,6.0,3.0,147.0,2.0,1125.0,93.0,0.0009621136563054695,0.0009489992596497126,0.00098958204308528,1,0.0009285436783837345,0.000998000243446929,0.0009980011850380705,0,9,1
613,2.0,2.0,1.0,14.0,1.0,10.0,100.0,0.0009756750837345831,0.0009625925582010695,0.0009559080834353733,1,0.0009381035239707198,0.0009825710487339216,0.0009776481176962115,1,9,1
